sample,time,ThrottleAng,EngTempC,GearPosition,RPM,AirTempC,ManiPress1hPa,ManiPress2hPa,LngTrmAMix%,MixAdptAdd(m/str),LngTrmMuMix%,MixAdptMu(ms),AirMasskg/h,OxySen1V,OxySen2V,KnkVolt,SpeedKph,ShrtTermMixCorr,ShrtTermCorr,CalcLoad%,KnkNoiseLev,KnockRetard,MisFireCYL1,MisFireCYL2,MisFireCYL3,MisFireCYL4,TrueRunValCYL1,TrueRunValCYL2,TrueRunValCYL3,TrueRunValCYL4,IgnAdvCYL1,IgnAdvCYL2,IgnAdvCYL3,IgnAdvCYL4,SparkAdv,InjPulse(ms),PedalAng%,BatteryV,InjDuty%,MAP_PSI,AirMass(g/s),LC1.AFR
382,57.450,2.81176,90.7137,0,910,41.2267,494.539,488.972,.002,.002,.000762951,.000762951,16.25,.894434,.0977523,.645165,25,-.890363,-.334935,38.8235,35,.000729534,0,0,0,0,-536,2221,750,169,6.3715,6.3715,6.3715,6.3715,6.3716,1.92,0,14.0625,1.456,-7.29486,4.50833,11.5542
383,57.600,2.34314,90.7137,0,946,41.2267,505.049,498.238,.002,.002,.000762951,.000762951,17.5001,.92376,.752693,.742918,24,-1.02769,-.334935,40.3922,64,.000729534,0,0,0,0,-218,103,192,1587,-4.12906,-4.12906,-4.12906,-4.12906,-4.12896,1.952,0,13.95,1.53883,-7.14271,4.85556,11.1867
384,57.750,3.28039,90.7137,4,1045,41.9765,513.472,504.683,.002,.002,.000762951,.000762951,20.0001,.928647,.894434,.791794,24,-1.16502,-.334935,41.5686,43,.000729534,0,0,0,0,288,353,488,1001,-7.12922,-7.12922,-7.12922,-7.12922,-7.12912,2.016,0,13.95,1.7556,-7.02078,5.55001,11.2896
385,57.900,3.74902,90.7137,0,1168,41.9765,524.422,512.996,.002,.002,.000762951,.000762951,23.2501,.92376,.913984,.752693,24,-1.30236,-.334935,42.7451,47,.000729534,0,0,0,0,-8,239,205,281,-12.0045,-12.0045,-12.0045,-12.0045,-12.0044,2.028,0,14.0625,1.97392,-6.86227,6.45279,11.8629
386,58.050,2.81176,90.7137,3,1312,41.9765,503.401,494.539,.002,.002,.000762951,.000762951,25.2501,.909097,.909097,.860221,23,-1.43969,-.334935,41.9608,47,.000729534,0,0,0,0,218,100,282,-4,-9.37934,-9.37934,-9.37934,-9.37934,-9.37924,1.9,1.17647,14.0625,2.07733,-7.16656,7.00835,12.3039
387,58.200,2.34314,90.7137,0,1489,41.9765,469.819,463.154,.002,.002,.000762951,.000762951,26.5001,.904209,.904209,.860221,23,.000762951,.000762951,40.3922,64,.000729534,0,0,0,0,-43,306,386,20,-7.12922,-7.12922,-7.12922,-7.12922,-7.12912,1.12,1.17647,14.0625,1.38973,-7.65269,7.35558,12.5685
388,58.350,2.34314,90.7137,2,1605,41.9765,424.189,420.307,.002,.002,.000762951,.000762951,25.2501,.855333,.899322,.640278,22,.000762951,.000762951,34.1176,40,.000729534,0,0,0,0,591,496,528,677,-4.8791,-4.8791,-4.8791,-4.8791,-4.879,1.696,1.17647,14.0625,2.2684,-8.31323,7.00835,18.4632
389,58.500,2.34314,90.7137,2,1564,41.9765,391.669,387.75,.002,.002,.000762951,.000762951,22.2501,.0586514,.20528,.581626,22,.000762951,.000762951,30.9804,57,.000729534,0,0,0,0,344,172,769,590,-5.25412,-5.25412,-5.25412,-5.25412,-5.25402,1.548,1.17647,13.95,2.01756,-8.78398,6.17501,14.8029
390,58.650,2.34314,90.7137,2,1479,41.9765,373.321,370.245,.002,.002,.000762951,.000762951,19.7501,.884659,.107528,.909097,22,.000762951,.000762951,28.6275,61,.000729534,0,0,0,0,86,268,217,-36,-6.00416,-6.00416,-6.00416,-6.00416,-6.00406,1.44,1.17647,14.0625,1.7748,-9.04958,5.48056,13.5093
391,58.800,2.34314,90.7137,2,1560,41.2267,361.419,358.306,.002,.002,.000762951,.000762951,20.0001,.904209,.801569,.938422,22,-3.11665,.000762951,27.451,46,.000729534,0,0,0,0,386,226,95,19,-5.25412,-5.25412,-5.25412,-5.25412,-5.25402,1.332,1.17647,13.95,1.7316,-9.22187,5.55001,12.5538
392,58.950,2.34314,90.7137,2,1477,41.2267,350.103,346.88,.002,.002,.000762951,.000762951,18.2501,.904209,.835783,.899322,21,-4.08712,.000762951,27.0588,46,.000729534,0,0,0,0,1040,1112,844,1126,-6.00416,-6.00416,-6.00416,-6.00416,-6.00406,1.252,1.17647,13.95,1.541,-9.38568,5.06389,12.7008
393,59.100,2.34314,90.7137,2,1499,41.2267,345.928,342.669,.002,.002,.000762951,.000762951,18.2501,.894434,.869996,.894434,21,-4.98435,.000762951,25.8824,32,.000729534,0,0,0,0,228,158,125,145,-6.00416,-6.00416,-6.00416,-6.00416,-6.00406,1.196,1.17647,13.95,1.494,-9.44611,5.06389,12.9948
394,59.250,1.87451,89.9639,2,1450,41.2267,338.457,335.491,.002,.002,.000762951,.000762951,17.0001,.865108,.879771,.860221,21,-5.89074,.000762951,25.8824,47,.000729534,0,0,0,0,646,817,666,707,-5.25412,-5.25412,-5.25412,-5.25412,-6.00406,1.124,1.17647,13.95,1.35817,-9.55426,4.71667,13.6857
395,59.400,1.40588,89.9639,2,1443,41.2267,331.17,328.313,.002,.002,.000762951,.000762951,16.5001,.879771,.879771,.708704,21,-6.72693,.000762951,24.3137,41,.000729534,0,0,0,0,58,135,230,-4,-6.00416,-6.00416,-6.00416,-6.00416,-6.00406,1.048,1.17647,13.95,1.26022,-9.65975,4.57778,14.0091
396,59.550,1.40588,89.9639,2,1413,41.2267,326.555,324.285,.002,.002,.000762951,.000762951,15.75,.782019,.865108,.733143,20,-7.57228,.000762951,24.3137,46,.000729534,0,0,0,0,161,156,468,304,-2.25396,-2.25396,-2.25396,-2.25396,-2.25386,.992,1.17647,13.8375,1.16808,-9.72655,4.36944,14.6265
397,59.700,1.40588,89.9639,2,1402,41.2267,323.882,321.575,.002,.002,.000762951,.000762951,15.5,.742918,.865108,1.00196,20,-8.35049,.000762951,24.3137,46,.000729534,0,0,0,0,130,120,180,138,-3.75404,-3.75404,-3.75404,-3.75404,-3.75394,.968,1.17647,13.95,1.13095,-9.76525,4.3,15.4644
398,59.850,1.40588,89.9639,2,1366,41.2267,324.175,322.234,.002,.002,.000762951,.000762951,15.25,.395897,.845558,.953085,20,-3.98336,-1.99206,22.7451,52,.000729534,0,0,0,0,291,714,437,389,3.74636,3.74636,3.74636,3.74636,3.74646,.956,1.17647,13.95,1.08825,-9.76101,4.23056,15.4938
399,60.000,1.40588,89.9639,2,1359,41.2267,321.501,320.073,.002,.002,.000762951,.000762951,15,.0928647,.850445,.71848,19,-3.25093,-1.99206,22.7451,46,.000729534,0,0,0,0,21,209,196,-46,7.87158,7.87158,7.87158,7.87158,7.87168,1,1.96078,13.95,1.1325,-9.79971,4.16111,16.17
400,60.150,1.40588,89.9639,2,1308,41.2267,320.439,318.975,.002,.002,.000762951,.000762951,14,.141741,.850445,.742918,19,-2.53986,-1.99206,22.7451,43,.000729534,0,0,0,0,308,485,561,459,10.4967,10.4967,10.4967,10.4967,10.4968,.992,1.96078,13.95,1.08128,-9.81508,3.88333,15.7143
401,60.300,1.40588,89.9639,2,1361,41.2267,320.586,318.718,.002,.002,.000762951,.000762951,15,.801569,.845558,.762468,19,-7.38917,-5.45128,22.7451,52,.000729534,0,0,0,0,391,145,274,210,13.4969,13.4969,13.4969,13.4969,13.497,.96,4.31373,13.95,1.0888,-9.81296,4.16111,15.1116
402,60.450,2.34314,89.9639,2,1311,41.2267,324.028,322.087,.002,.002,.000762951,.000762951,14.5,.835783,.835783,1.12415,19,-8.06667,-5.45128,23.1373,48,.000729534,0,0,0,0,1457,1033,1339,1236,44.2485,44.2485,44.2485,44.2485,72.0001,.952,5.4902,13.95,1.04006,-9.76313,4.02222,14.5677
403,60.600,3.28039,89.9639,2,1272,41.2267,349.957,348.418,.002,.002,.000762951,.000762951,15.25,.835783,.830895,1.10949,18,-8.72891,-5.45128,24.7059,61,.000729534,0,0,0,0,319,294,1030,199,44.2485,44.2485,44.2485,44.2485,72.0001,1.06,6.27451,13.95,1.1236,-9.3878,4.23056,14.5236
404,60.750,3.28039,89.9639,2,1281,41.2267,379.84,377.716,.002,.002,.000762951,.000762951,17.2501,.640278,.830895,.953085,18,-9.37284,-5.45128,29.0196,52,.000729534,0,0,0,0,-388,192,307,171,27.3726,27.3726,27.3726,27.3726,27.3727,1.172,6.27451,13.95,1.25111,-8.95522,4.78611,15.2586
405,60.900,3.28039,89.9639,2,1284,41.2267,394.855,393.866,.002,.002,.000762951,.000762951,18.2501,.757581,.830895,.933535,18,-10.0351,-5.45128,29.0196,57,.000729534,0,0,0,0,167,-5,244,-114,26.2476,26.2476,26.2476,26.2476,26.2477,1.184,6.27451,13.95,1.26688,-8.73786,5.06389,15.1263
406,61.050,3.28039,89.9639,2,1295,41.2267,406.683,406.354,.002,.002,.000762951,.000762951,19.0001,.713592,.816232,.884659,18,-10.7217,-5.45128,31.7647,51,.000729534,0,0,0,0,-74,196,391,50,27.7476,27.7476,27.7476,27.7476,27.7477,1.228,6.27451,13.95,1.32522,-8.56663,5.27223,15.1704
407,61.200,3.28039,89.9639,2,1232,41.2267,419.245,419.098,.002,.002,.000762951,.000762951,19.0001,.645165,.806457,.845558,18,-11.3107,-5.45128,31.7647,55,.000729534,0,0,0,0,351,551,553,382,43.8735,43.8735,43.8735,43.8735,72.0001,1.252,6.27451,13.95,1.28539,-8.3848,5.27223,15.2145
408,61.350,3.28039,89.9639,2,1257,41.2267,428.693,428.217,.002,.002,.000762951,.000762951,19.7501,.175954,.791794,1.13393,18,-5.84801,-6.65521,33.3333,62,.000729534,0,0,0,0,171,386,327,193,24.7475,24.7475,24.7475,24.7475,24.7476,1.368,6.27451,14.0625,1.43298,-8.24802,5.48056,15.3762
409,61.500,3.28039,89.9639,2,1237,41.2267,436.054,435.944,.002,.002,.000762951,.000762951,20.0001,.171067,.777131,1.10949,18,-5.2346,-6.65521,34.902,61,.000729534,0,0,0,0,179,223,628,399,43.8735,43.8735,43.8735,43.8735,72.0001,1.4,6.27451,13.95,1.44317,-8.14147,5.55001,15.1998
410,61.650,3.28039,89.9639,2,1242,41.2267,443.012,440.815,.002,.002,.000762951,.000762951,20.5001,.801569,.777131,1.27567,18,-10.0351,-8.01479,34.902,69,.000729534,0,0,0,0,-29,139,177,93,43.8735,43.8735,43.8735,43.8735,72.0001,1.36,6.27451,14.0625,1.4076,-8.04074,5.6889,14.8176
411,61.800,3.28039,89.9639,2,1228,41.2267,448.835,446.125,.002,.002,.000762951,.000762951,20.5001,.816232,.786906,1.01662,17,-10.6302,-8.01479,36.0784,56,.000729534,0,0,0,0,14,202,268,143,42.7484,42.7484,42.7484,42.7484,72.0001,1.372,6.27451,14.0625,1.40401,-7.95645,5.6889,14.5971
412,61.950,3.28039,89.9639,2,1240,41.2267,452.094,449.311,.002,.002,.000762951,.000762951,21.0001,.811344,.791794,2.06746,18,-11.1856,-8.01479,36.0784,55,.000729534,0,0,0,0,-1,204,231,-15,42.7484,42.7484,42.7484,42.7484,72.0001,1.38,6.27451,14.0625,1.426,-7.90927,5.82779,14.9646
413,62.100,3.28039,89.9639,2,1233,41.2267,454.401,451.362,.002,.002,.000762951,.000762951,21.0001,.694042,.791794,1.0264,17,-11.8204,-8.01479,36.0784,56,.000729534,0,0,0,0,66,143,151,43,42.7484,42.7484,42.7484,42.7484,72.0001,1.376,5.4902,13.95,1.41384,-7.87588,5.82779,15.0675
414,62.250,2.81176,89.9639,2,1236,41.2267,454.694,451.398,.002,.002,.000762951,.000762951,21.0001,.728255,.777131,1.73022,18,-12.4155,-8.01479,36.0784,52,.000729534,0,0,0,0,0,167,326,22,20.6223,20.6223,20.6223,20.6223,20.6224,1.368,5.4902,14.0625,1.40904,-7.87163,5.82779,15.0822
415,62.400,2.34314,89.9639,2,1223,41.2267,447.517,445.356,.002,.002,.000762951,.000762951,20.5001,.244381,.772243,1.05573,17,-7.81337,-8.76553,36.0784,61,.000729534,0,0,0,0,-164,248,334,10,22.1223,22.1223,22.1223,22.1223,22.1224,1.404,5.4902,14.0625,1.43091,-7.97554,5.6889,15.4644
416,62.550,2.34314,89.9639,2,1225,41.2267,440.302,439.057,.002,.002,.000762951,.000762951,20.0001,.127078,.757581,.992186,17,-7.21827,-8.76553,34.902,48,.000729534,0,0,0,0,-36,-3,262,-37,25.1225,25.1225,25.1225,25.1225,25.1226,1.388,5.4902,14.0625,1.41692,-8.07998,5.55001,15.4203
417,62.700,2.34314,89.9639,2,1200,41.2267,435.578,435.541,.002,.002,.000762951,.000762951,19.2501,.640278,.747805,.987299,17,-11.384,-9.59867,34.902,61,.000729534,0,0,0,0,30,284,205,124,42.3734,42.3734,42.3734,42.3734,72.0001,1.376,6.27451,14.0625,1.376,-8.14836,5.34167,14.8029
418,62.850,3.28039,89.9639,2,1211,41.2267,435.578,435.541,.002,.002,.000762951,.000762951,19.5001,.826007,.762468,.728255,17,-11.9791,-9.59867,35.2941,52,.000729534,0,0,0,0,116,70,431,26,42.3734,42.3734,42.3734,42.3734,72.0001,1.3,6.27451,14.0625,1.31192,-8.14836,5.41112,14.6118
419,63.000,4.21765,89.9639,2,1190,41.2267,453.523,451.069,.002,.002,.000762951,.000762951,20.0001,.796682,.777131,.967748,17,-12.5742,-9.59867,35.2941,55,.000729534,0,0,0,0,374,404,215,109,41.6234,41.6234,41.6234,41.6234,72.0001,1.388,7.45098,14.0625,1.37643,-7.8886,5.55001,14.7441
420,63.150,4.21765,89.9639,2,1201,41.2267,476.045,472.163,.002,.002,.000762951,.000762951,21.5001,.63539,.777131,.659828,17,-13.1693,-9.59867,39.6078,37,.000729534,0,0,0,0,193,379,311,99,38.6232,38.6232,38.6232,38.6232,72.0001,1.432,7.45098,14.0625,1.43319,-7.56257,5.96668,15.1116
421,63.300,4.21765,89.9639,2,1205,41.2267,492.781,487.251,.002,.002,.000762951,.000762951,22.5001,.0977523,.752693,.94331,17,-7.73402,-9.7772,39.6078,42,.000729534,0,0,0,0,126,-6,379,-121,37.4982,37.4982,37.4982,37.4982,72.0001,1.564,7.45098,14.0625,1.57052,-7.3203,6.24446,15.5526
422,63.450,7.02941,89.9639,2,1194,41.2267,527.462,519.222,.002,.002,.000762951,.000762951,24.2501,.0830895,.713592,.698929,17,-7.13892,-9.7772,42.3529,55,.000729534,0,0,0,0,22,308,430,-178,34.123,34.123,34.123,34.123,72.0001,1.776,10.9804,13.5,1.76712,-6.81827,6.73057,15.5673
423,63.600,7.02941,89.9639,2,1194,41.2267,595.944,584.042,.002,.002,.000762951,.000762951,28.0001,.0830895,.664716,.650053,17,-6.54382,-9.7772,48.2353,36,.000729534,0,0,0,0,-151,69,322,27,27.7476,27.7476,27.7476,27.7476,72.0001,2.108,10.9804,13.725,2.09746,-5.82693,7.77225,15.6555
424,63.750,8.43529,89.9639,2,1207,41.2267,652.854,637.729,.002,.002,.000762951,.000762951,31.5001,.0782019,.547413,.664716,17,-5.94872,-9.7772,57.2549,36,.000729534,0,0,0,0,7,382,218,56,26.6226,26.6226,26.6226,26.6226,72.0001,2.36,12.1569,13.95,2.37377,-5.00311,8.74448,15.6114
425,63.900,8.43529,89.9639,2,1214,41.2267,712.291,690.025,.002,.002,.000762951,.000762951,35.0001,.0782019,.366571,1.08994,17,-5.33836,-9.7772,61.1765,68,.000729534,0,0,0,0,-3,350,1112,50,26.2476,26.2476,26.2476,26.2476,72.0001,2.536,12.1569,13.95,2.56559,-4.14272,9.71671,15.5673
426,64.050,7.96667,89.9639,2,1196,41.2267,739.904,716.21,.002,.002,.000762951,.000762951,36.0001,.0879771,.195505,.630503,17,-4.74326,-9.7772,66.2745,42,.000729534,0,0,0,0,944,1050,1032,224,25.1225,25.1225,25.1225,25.1225,72.0001,2.576,12.1569,13.95,2.56741,-3.743,9.99449,15.4203
427,64.200,8.90392,89.9639,2,1251,41.2267,775.171,744.591,.002,.002,.000762951,.000762951,39.7501,.0782019,.175954,1.1046,18,-4.11764,-9.7772,68.6274,62,.000729534,0,0,0,0,139,635,664,351,25.4975,25.4975,25.4975,25.4975,72.0001,2.72,13.3333,14.0625,2.8356,-3.23249,11.0362,15.6261
428,64.350,8.90392,89.9639,2,1292,41.2267,791.833,753.454,.002,.002,.000762951,.000762951,42.0001,.0537638,.107528,.987299,18,-3.45845,-9.7772,71.3726,54,.000729534,0,0,0,0,19,866,953,555,23.9974,23.9974,23.9974,20.9973,23.9975,2.764,13.3333,14.0625,2.97591,-2.99128,11.6612,15.9054
429,64.500,8.43529,89.9639,2,1297,41.2267,794.727,754.406,.002,.002,.000762951,.000762951,42.2501,.0586514,.0782019,1.13393,18,-2.81757,-9.7772,71.3726,49,.000729534,0,0,0,0,199,671,389,-14,24.7475,24.7475,24.7475,20.6223,72.0001,2.752,13.3333,14.0625,2.97445,-2.9494,11.7306,15.9348
430,64.650,8.43529,89.9639,2,1327,41.2267,793.188,750.964,.002,.002,.000762951,.000762951,43.2501,.063539,.0782019,.757581,19,-2.05768,-9.7772,70.9804,58,.000729534,0,0,0,0,-156,271,331,-187,23.9974,23.9974,23.9974,21.3723,23.9975,2.788,13.3333,13.95,3.08306,-2.97166,12.0084,15.8172
431,64.800,11.7157,89.9639,2,1346,41.2267,798.975,761.62,.002,.002,.000762951,.000762951,44.2501,.0684266,.0782019,.899322,19,-1.32524,-9.7772,70.9804,50,.000729534,0,0,0,0,171,297,341,-79,23.9974,23.9974,23.9974,21.3723,23.9975,2.88,16.8627,14.0625,3.2304,-2.8879,12.2862,15.7878
432,64.950,13.1216,89.9639,2,1385,41.2267,915.138,826.441,.002,.002,.000762951,.000762951,53.0002,.0537638,.0782019,1.19747,19,-.57145,-9.7772,80.7843,56,.000729534,0,0,0,0,-96,206,327,61,23.6224,23.6224,23.6224,19.4972,72.0001,3.468,17.6471,14.0625,4.00265,-1.20634,14.7167,15.876
433,65.100,13.5902,89.9639,2,1435,41.2267,923.342,804.578,.002,.002,.000762951,.000762951,55.5002,.0537638,.0537638,.806457,20,.234226,-9.7772,85.098,53,.000729534,0,0,0,0,-72,342,322,-187,23.9974,23.9974,23.9974,19.8722,72.0001,3.432,18.8235,14.0625,4.1041,-1.08759,15.4112,15.9054
434,65.250,13.1216,89.9639,2,1457,41.2267,940.261,824.72,.002,.002,.000762951,.000762951,57.2502,.0830895,.0782019,1.0655,21,1.09483,-9.7772,84.7059,59,.000729534,0,0,0,0,-80,208,397,69,23.2474,23.2474,23.2474,19.1222,72.0001,3.508,18.8235,14.0625,4.2593,-.84267,15.8973,15.3027
435,65.400,14.0588,89.9639,2,1509,41.2267,955.715,832.117,.002,.002,.000762951,.000762951,60.5002,.0830895,.0879771,.918872,21,1.99511,-9.7772,86.2745,50,.000729534,0,0,0,0,-103,307,253,-256,19.1222,19.1222,19.1222,19.1222,19.1223,3.624,19.6078,14.0625,4.55718,-.618957,16.8001,15.3762
436,65.550,13.5902,89.9639,2,1549,41.2267,955.825,816.992,.002,.002,.000762951,.000762951,62.0002,.0684266,.0782019,.899322,22,2.99,-9.7772,86.6667,49,.000729534,0,0,0,0,-70,302,322,103,22.4974,22.4974,22.4974,19.4972,22.4975,3.656,18.8235,13.95,4.71929,-.617367,17.2168,15.4644
437,65.700,12.1843,89.9639,2,1612,41.2267,939.638,795.862,.002,.002,.000762951,.000762951,63.5002,.0928647,.0830895,.82112,22,4.03066,-9.7772,86.2745,45,.000729534,0,0,0,0,-50,198,208,-152,23.6224,23.6224,23.6224,20.6223,23.6225,3.652,18.8235,14.0625,4.90585,-.851683,17.6334,15.2586
438,65.850,11.7157,89.9639,2,1640,41.2267,904.335,780.334,.002,.002,.000762951,.000762951,62.0002,.747805,.156404,1.01662,23,-.263218,-4.07492,81.9608,56,.000729534,0,0,0,0,-16,204,333,-125,24.7475,24.7475,24.7475,22.1223,24.7476,3.372,16.8627,14.0625,4.6084,-1.36273,17.2168,14.4795
439,66.000,10.7784,89.9639,2,1690,41.2267,853.138,756.677,.002,.002,.000762951,.000762951,60.0002,.811344,.713592,1.20235,24,-1.39238,-4.07492,78.8235,66,.000729534,0,0,0,0,-83,175,97,-91,25.4975,25.4975,25.4975,22.8724,25.4976,3.116,16.8627,14.0625,4.38837,-2.10384,16.6612,14.6118
440,66.150,10.3098,89.9639,2,1734,41.2267,812.451,740.014,.002,.002,.000762951,.000762951,58.5002,.816232,.752693,1.2219,25,-2.62226,-4.07492,72.549,59,.000729534,0,0,0,0,53,169,148,-110,28.1227,28.1227,28.1227,28.1227,72.0001,2.948,14.5098,13.95,4.25986,-2.69282,16.2445,14.6412
441,66.300,8.43529,89.9639,2,1770,41.2267,772.863,714.086,.002,.002,.000762951,.000762951,56.5002,.801569,.747805,.953085,25,-3.91012,-4.07492,69.8039,64,.000729534,0,0,0,0,-30,92,144,-74,29.2477,29.2477,29.2477,29.2477,72.0001,2.724,11.3725,14.0625,4.0179,-3.26588,15.689,14.8323
442,66.450,6.56078,89.9639,2,1768,41.2267,702.55,666.185,.002,.002,.000762951,.000762951,50.7502,.801569,.747805,1.02151,25,-5.28343,-4.07492,61.1765,50,.000729534,0,0,0,0,244,221,340,130,7.12154,7.12154,7.12154,7.12154,7.12164,2.42,9.01961,14.0625,3.56547,-4.28373,14.0917,14.7735
443,66.600,4.68627,89.9639,2,1817,41.2267,611.215,586.093,.002,.002,.000762951,.000762951,44.7501,.826007,.762468,1.25612,26,-6.71167,-4.07492,56.8627,52,.000729534,0,0,0,0,2,182,-53,36,6.74652,6.74652,6.74652,6.74652,6.74662,2.036,9.01961,14.0625,3.08284,-5.60587,12.4251,14.553
444,66.750,4.68627,89.9639,2,1818,41.2267,540.243,522.811,.002,.002,.000762951,.000762951,38.7501,.84067,.786906,1.23657,26,-8.28945,-4.07492,45.8824,68,.000729534,0,0,0,0,202,309,226,178,16.8721,16.8721,16.8721,16.8721,16.8722,1.744,7.84314,14.0625,2.64216,-6.63326,10.7584,14.4354
445,66.900,4.68627,89.9639,2,1839,41.2267,494.539,483.259,.002,.002,.000762951,.000762951,35.5001,.816232,.782019,.801569,26,-9.8184,-4.07492,41.5686,80,.000729534,0,0,0,0,-48,120,63,-18,18.7472,18.7472,18.7472,18.7472,18.7473,1.576,7.84314,14.0625,2.41522,-7.29486,9.8556,14.7294
446,67.050,4.68627,89.9639,2,1827,41.2267,462.824,456.196,.002,.002,.000762951,.000762951,32.5001,.71848,.757581,1.03129,26,-11.4206,-4.07492,37.2549,58,.000729534,0,0,0,0,143,259,345,142,18.7472,18.7472,18.7472,18.7472,18.7473,1.456,7.84314,14.0625,2.21676,-7.75395,9.02226,15.1557
447,67.200,4.21765,89.9639,2,1862,41.2267,434.04,429.718,.002,.002,.000762951,.000762951,30.5001,.156404,.689154,1.27567,26,-6.19592,-3.37453,36.0784,70,.000729534,0,0,0,0,51,-50,173,167,25.4975,25.4975,25.4975,25.4975,25.4976,1.42,7.84314,14.0625,2.20337,-8.17063,8.4667,15.5085
448,67.350,4.21765,89.9639,2,1834,41.2267,410.602,407.233,.002,.002,.000762951,.000762951,28.2501,.0928647,.527863,.757581,26,-4.6456,-3.37453,31.7647,50,.000729534,0,0,0,0,177,352,242,236,33.748,33.748,33.748,33.748,33.7481,1.368,7.84314,14.0625,2.09076,-8.50991,7.84169,15.4203
449,67.500,4.21765,89.9639,2,1869,41.2267,393.793,388.666,.002,.002,.000762951,.000762951,27.2501,.366571,.337246,.962861,26,-2.88777,-3.37453,31.7647,75,.000729534,0,0,0,0,46,116,97,-40,47.2487,47.2487,47.2487,47.2487,72.0001,1.324,7.84314,14.0625,2.06213,-8.75324,7.56391,15.2292
450,67.650,4.21765,89.9639,2,1849,41.2267,383.246,377.789,.002,.002,.000762951,.000762951,26.2501,.782019,.689154,1.46629,27,-8.9639,-7.1496,29.0196,81,.000729534,0,0,0,0,95,138,85,-1,47.2487,47.2487,47.2487,47.2487,72.0001,1.212,7.84314,14.0625,1.86749,-8.90591,7.28613,14.9793
451,67.800,4.21765,89.9639,2,1856,41.2267,373.614,368.45,.002,.002,.000762951,.000762951,25.5001,.63539,.728255,.918872,27,-10.5325,-7.1496,29.0196,78,.000729534,0,0,0,0,206,228,285,32,47.2487,47.2487,47.2487,47.2487,72.0001,1.152,7.84314,14.0625,1.78176,-9.04534,7.0778,15.2439
452,67.950,4.21765,89.9639,2,1869,41.2267,366.18,361.566,.002,.002,.000762951,.000762951,25.0001,.0830895,.566964,.977523,27,-4.48386,-6.57281,27.8431,62,.000729534,0,0,0,0,73,21,96,-60,47.2487,47.2487,47.2487,47.2487,72.0001,1.2,7.84314,14.0625,1.869,-9.15295,6.93891,15.8613
453,68.100,4.21765,89.9639,2,1855,41.2267,360.504,356.658,.002,.002,.000762951,.000762951,24.2501,.0733143,.161291,1.21213,27,-2.80842,-6.57281,27.8431,67,.000729534,0,0,0,0,201,155,323,167,47.2487,47.2487,47.2487,47.2487,72.0001,1.196,7.05882,14.0625,1.84882,-9.23512,6.73057,15.5967
454,68.250,3.28039,89.9639,2,1862,41.2267,346.807,342.303,.002,.002,.000762951,.000762951,23.2501,.141741,.117303,.894434,27,-1.12688,-6.57281,26.6667,76,.000729534,0,0,0,0,20,89,135,-63,47.2487,47.2487,47.2487,47.2487,72.0001,1.164,7.05882,14.0625,1.80614,-9.43339,6.45279,15.1998
455,68.400,3.28039,89.9639,2,1853,41.2267,333.989,330.254,.002,.002,.000762951,.000762951,22.0001,.762468,.131966,.977523,27,-6.21118,-5.46654,24.7059,62,.000729534,0,0,0,0,-14,50,35,-28,47.2487,47.2487,47.2487,47.2487,72.0001,1.064,7.05882,14.0625,1.64299,-9.61893,6.10557,15.0087
456,68.550,4.21765,89.9639,2,1845,41.2267,331.756,329.229,.002,.002,.000762951,.000762951,21.7501,.772243,.395897,1.11926,26,-7.92018,-5.46654,23.5294,75,.000729534,0,0,0,0,-47,59,102,0,47.2487,47.2487,47.2487,47.2487,72.0001,1.044,7.84314,14.0625,1.60515,-9.65127,6.03612,15.0234
457,68.700,4.21765,89.9639,2,1859,41.2267,337.725,335.161,.002,.002,.000762951,.000762951,22.5001,.0977523,.659828,.884659,26,-2.64667,-4.33432,24.7059,72,.000729534,0,0,0,0,17,53,56,-9,47.2487,47.2487,47.2487,47.2487,72.0001,1.112,7.84314,14.0625,1.72267,-9.56486,6.24446,15.8025
458,68.850,4.21765,89.9639,2,1836,41.2267,343.841,340.618,.002,.002,.000762951,.000762951,22.7501,.0586514,.161291,.791794,26,-1.03227,-4.33432,24.7059,61,.000729534,0,0,0,0,1,91,60,-27,47.2487,47.2487,47.2487,47.2487,72.0001,1.168,7.84314,14.0625,1.78704,-9.47633,6.3139,16.0524
459,69.000,4.68627,89.9639,2,1853,41.2267,355.596,353.143,.002,.002,.000762951,.000762951,23.7501,.0928647,.0830895,1.04595,26,.618752,-4.33432,24.7059,66,.000729534,0,0,0,0,-50,247,140,80,47.2487,47.2487,47.2487,47.2487,72.0001,1.22,9.01961,14.175,1.88388,-9.30616,6.59168,15.4203
460,69.150,4.68627,89.9639,2,1845,41.2267,374.09,370.391,.002,.002,.000762951,.000762951,25.5001,.469211,.10264,1.06061,26,-2.87556,-3.04646,27.8431,58,.000729534,0,0,0,0,0,119,38,-30,47.2487,47.2487,47.2487,47.2487,72.0001,1.26,9.01961,14.0625,1.93725,-9.03845,7.0778,15.1557
461,69.300,6.56078,89.9639,2,1858,41.2267,393.317,392.035,.002,.002,.000762951,.000762951,27.0001,.786906,.127078,1.13393,26,-4.5571,-3.04646,29.0196,60,.000729534,0,0,0,0,133,137,242,9,47.2487,47.2487,47.2487,47.2487,72.0001,1.308,11.3725,14.0625,2.02522,-8.76013,7.49447,14.8176
